IMAGE,NOSE_X,NOSE_Y,LEFT_EYE_INNER_X,LEFT_EYE_INNER_Y,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_OUTER_X,LEFT_EYE_OUTER_Y,RIGHT_EYE_INNER_X,RIGHT_EYE_INNER_Y,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_OUTER_X,RIGHT_EYE_OUTER_Y,LEFT_EAR_X,LEFT_EAR_Y,RIGHT_EAR_X,RIGHT_EAR_Y,MOUTH_LEFT_X,MOUTH_LEFT_Y,MOUTH_RIGHT_X,MOUTH_RIGHT_Y,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_PINKY_X,LEFT_PINKY_Y,RIGHT_PINKY_X,RIGHT_PINKY_Y,LEFT_INDEX_X,LEFT_INDEX_Y,RIGHT_INDEX_X,RIGHT_INDEX_Y,LEFT_THUMB_X,LEFT_THUMB_Y,RIGHT_THUMB_X,RIGHT_THUMB_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,LEFT_HEEL_X,LEFT_HEEL_Y,RIGHT_HEEL_X,RIGHT_HEEL_Y,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,LABEL
frame626.jpg,0.5068696141242981,0.2825796604156494,0.5116158723831177,0.27024438977241516,0.5151681303977966,0.2712794244289398,0.5187323093414307,0.27303117513656616,0.5021860599517822,0.2703927457332611,0.49808400869369507,0.2716335356235504,0.49352723360061646,0.2733061611652374,0.5214004516601562,0.2827589511871338,0.4880301356315613,0.2835388481616974,0.512744665145874,0.29784905910491943,0.5001932382583618,0.3010866343975067,0.5524064898490906,0.38136112689971924,0.4650798738002777,0.3622693717479706,0.5535476207733154,0.5029968619346619,0.4533460736274719,0.4977991282939911,0.5485895276069641,0.580611526966095,0.44985777139663696,0.5435948967933655,0.5436881184577942,0.6068364381790161,0.4469060003757477,0.5631603598594666,0.5446857213973999,0.60128253698349,0.45052605867385864,0.5509148240089417,0.541354775428772,0.5903208255767822,0.4547354280948639,0.5435324907302856,0.5219332575798035,0.587920606136322,0.4707798361778259,0.5780143141746521,0.5235164761543274,0.7452626824378967,0.4668905735015869,0.7517054080963135,0.5157478451728821,0.9191185235977173,0.4669894576072693,0.9158650636672974,0.5110317468643188,0.935249924659729,0.4733467996120453,0.9367998838424683,0.5190058946609497,0.9841760993003845,0.4487454295158386,0.976381778717041,
frame708.jpg,0.418064683675766,0.30937498807907104,0.42162805795669556,0.30112960934638977,0.42392006516456604,0.30190831422805786,0.42625242471694946,0.3025689125061035,0.41571587324142456,0.29773011803627014,0.4137433171272278,0.2967386841773987,0.4116376042366028,0.29592302441596985,0.42913684248924255,0.30685532093048096,0.4077598452568054,0.2986963987350464,0.42017388343811035,0.3215767741203308,0.41376352310180664,0.3190194368362427,0.44368353486061096,0.36189815402030945,0.38673874735832214,0.3626996874809265,0.4553029537200928,0.42972180247306824,0.37749969959259033,0.43578097224235535,0.4556790888309479,0.49981099367141724,0.3736148178577423,0.49420636892318726,0.4578475058078766,0.5214753150939941,0.3729698061943054,0.517754316329956,0.4536959230899811,0.519790530204773,0.3762757182121277,0.5184221267700195,0.451693058013916,0.513302206993103,0.37849491834640503,0.5107387900352478,0.43995919823646545,0.513630747795105,0.40862759947776794,0.5135671496391296,0.43355435132980347,0.6272718906402588,0.41260963678359985,0.6330481171607971,0.4313035011291504,0.7247205376625061,0.4152957797050476,0.7344421148300171,0.4319588541984558,0.7410978674888611,0.4183040261268616,0.7482539415359497,0.4308655858039856,0.7617174983024597,0.4042033553123474,0.7661486864089966,
frame310.jpg,0.37227609753608704,0.6106870174407959,0.3742702007293701,0.6104299426078796,0.3752407431602478,0.6114267706871033,0.3763725161552429,0.6122335195541382,0.37182649970054626,0.6075899004936218,0.3712262511253357,0.6066470742225647,0.37060827016830444,0.6057438850402832,0.3811912536621094,0.6143786907196045,0.3726457953453064,0.6046504378318787,0.3753872215747833,0.6139171123504639,0.37292948365211487,0.6115395426750183,0.3974008560180664,0.6247908473014832,0.37608203291893005,0.6030330657958984,0.43568354845046997,0.6904256343841553,0.3926047086715698,0.667485237121582,0.43120208382606506,0.755078136920929,0.39516207575798035,0.7537553310394287,0.43182840943336487,0.7759357690811157,0.39427509903907776,0.7694998979568481,0.4291645884513855,0.7773922681808472,0.3931953012943268,0.7724660038948059,0.4290993809700012,0.7687393426895142,0.39266061782836914,0.7694312334060669,0.4145362377166748,0.595037579536438,0.4036634564399719,0.5864854454994202,0.4343065321445465,0.6070196032524109,0.39648449420928955,0.6287593841552734,0.440265953540802,0.562355101108551,0.38682693243026733,0.6806271076202393,0.4409237504005432,0.5529638528823853,0.38959333300590515,0.6860475540161133,0.4421568512916565,0.551721453666687,0.3745305836200714,0.6995413303375244,
frame831.jpg,0.48062223196029663,0.22601917386054993,0.4828830361366272,0.21438060700893402,0.4854039251804352,0.2138223648071289,0.4881257116794586,0.21338292956352234,0.47647780179977417,0.2164289951324463,0.4741504192352295,0.21762490272521973,0.47229281067848206,0.21883659064769745,0.49232521653175354,0.21803024411201477,0.471182256937027,0.22531914710998535,0.4867376387119293,0.23557893931865692,0.47775810956954956,0.2381974756717682,0.5173043608665466,0.26968252658843994,0.4662155508995056,0.3010737895965576,0.5461499094963074,0.3351398706436157,0.4731730818748474,0.3764824867248535,0.5434056520462036,0.39847004413604736,0.47438088059425354,0.40348055958747864,0.5449943542480469,0.42343029379844666,0.4759120047092438,0.4156379997730255,0.5379005670547485,0.4193342328071594,0.4809493124485016,0.4114525318145752,0.5354688167572021,0.4124514162540436,0.48133254051208496,0.40600085258483887,0.5252613425254822,0.4314268231391907,0.49693647027015686,0.43456000089645386,0.522981584072113,0.5368046760559082,0.49827009439468384,0.5579531788825989,0.5161113739013672,0.6990571022033691,0.5140698552131653,0.7070050835609436,0.5356854796409607,0.708867609500885,0.5229620933532715,0.7288541793823242,0.5194120407104492,0.7264220118522644,0.48862534761428833,0.7439801692962646,
frame705.jpg,0.4265759587287903,0.39488041400909424,0.42659130692481995,0.3856968879699707,0.42624861001968384,0.3852844536304474,0.4259679913520813,0.3848620653152466,0.42531436681747437,0.3850787281990051,0.4236934781074524,0.38416263461112976,0.4219737946987152,0.3832817077636719,0.4191671907901764,0.38235926628112793,0.41460639238357544,0.3808137774467468,0.42247921228408813,0.40166425704956055,0.42095813155174255,0.4009127616882324,0.4118684232234955,0.4146260917186737,0.3937074840068817,0.41331589221954346,0.3986249566078186,0.4692113995552063,0.38293445110321045,0.46965116262435913,0.39342963695526123,0.516625165939331,0.4123314917087555,0.47029995918273926,0.3917390704154968,0.5291392207145691,0.42072978615760803,0.4721028208732605,0.39454013109207153,0.5263743996620178,0.4222618043422699,0.46339574456214905,0.3955705761909485,0.5211406350135803,0.42010340094566345,0.4628540575504303,0.39920124411582947,0.5445355772972107,0.38162100315093994,0.5400761365890503,0.39970874786376953,0.6215490102767944,0.3749338984489441,0.6176832914352417,0.38589945435523987,0.7042748332023621,0.34457674622535706,0.6389555335044861,0.377902626991272,0.7167056798934937,0.3376788794994354,0.6343592405319214,0.3997119069099426,0.7356908321380615,0.3437516391277313,0.6780894994735718,
frame312.jpg,0.5570204257965088,0.5588993430137634,0.5571483969688416,0.5532156229019165,0.5572510361671448,0.5508725643157959,0.5571545362472534,0.5486506223678589,0.5568355321884155,0.5588041543960571,0.5565122961997986,0.5603419542312622,0.5562402009963989,0.5617626905441284,0.5542376041412354,0.541313886642456,0.5534858107566833,0.5610381960868835,0.5552324652671814,0.5555741786956787,0.5545668005943298,0.5610334873199463,0.5395295023918152,0.5171665549278259,0.5443974733352661,0.5915858149528503,0.5349323749542236,0.5600923895835876,0.5611238479614258,0.6623046398162842,0.5367607474327087,0.5821081399917603,0.5601919293403625,0.7389280796051025,0.5350599884986877,0.5828116536140442,0.5557506084442139,0.7609623670578003,0.5380440950393677,0.5860010385513306,0.5619046688079834,0.7524086236953735,0.5391231775283813,0.5884259939193726,0.5649233460426331,0.7431702613830566,0.4746161103248596,0.5352562069892883,0.4820941984653473,0.5845240354537964,0.4477004408836365,0.4935799837112427,0.48435449600219727,0.6847436428070068,0.4519716799259186,0.49659857153892517,0.4697168469429016,0.7664352655410767,0.4524306654930115,0.5030879378318787,0.4687080979347229,0.7740771174430847,0.45148080587387085,0.4884573221206665,0.4761466085910797,0.7960156202316284,
frame427.jpg,0.5535584092140198,0.26795926690101624,0.558691143989563,0.2523346543312073,0.5636799335479736,0.2510923445224762,0.567737877368927,0.24996770918369293,0.5476300716400146,0.2577618360519409,0.5446272492408752,0.2600770890712738,0.5413069128990173,0.2622990906238556,0.5745696425437927,0.2587659955024719,0.537104606628418,0.2733621597290039,0.5627168416976929,0.2826623320579529,0.5493854880332947,0.2867249846458435,0.6086972951889038,0.35667556524276733,0.521456778049469,0.3566131293773651,0.6307899951934814,0.4267221987247467,0.5117453336715698,0.45936906337738037,0.6087399125099182,0.4820038378238678,0.5141165852546692,0.48240751028060913,0.607797384262085,0.49888038635253906,0.511348307132721,0.49150338768959045,0.60643470287323,0.4895838797092438,0.5127331018447876,0.48268967866897583,0.6050963401794434,0.4830211102962494,0.515726625919342,0.478850781917572,0.5804465413093567,0.5860049724578857,0.531747579574585,0.5880358219146729,0.590668797492981,0.7961454391479492,0.5268195867538452,0.7850787043571472,0.590575098991394,0.970086395740509,0.5348312258720398,0.9656355381011963,0.5852811336517334,0.9817888736724854,0.5355319976806641,0.9827308654785156,0.5921452641487122,1.0168871879577637,0.5209778547286987,1.030874252319336,
frame43.jpg,0.4215087890625,0.5068947076797485,0.4236612915992737,0.5019362568855286,0.42498740553855896,0.5018807053565979,0.4260881543159485,0.5016711354255676,0.41987863183021545,0.5017984509468079,0.4188535809516907,0.5016990900039673,0.41784271597862244,0.5016114711761475,0.4272465109825134,0.5038827061653137,0.4177761673927307,0.5031951665878296,0.42392396926879883,0.5115609169006348,0.4192954897880554,0.5111720561981201,0.43651527166366577,0.5334064960479736,0.4093078672885895,0.5278670787811279,0.43701106309890747,0.5619583129882812,0.40703511238098145,0.5663788318634033,0.42519134283065796,0.5233771800994873,0.40974193811416626,0.5818737745285034,0.42222490906715393,0.5138360857963562,0.4113802909851074,0.5875197649002075,0.4235312044620514,0.5101909041404724,0.4128052592277527,0.5834910869598389,0.42422208189964294,0.5132290124893188,0.4122923016548157,0.5822122097015381,0.4281100332736969,0.6097811460494995,0.41123276948928833,0.6071322560310364,0.4270504117012024,0.6728320717811584,0.41152423620224,0.6712557673454285,0.42330700159072876,0.7272153496742249,0.41319936513900757,0.7287940382957458,0.4214053153991699,0.7346610426902771,0.4129306674003601,0.7353564500808716,0.4210965037345886,0.7515274286270142,0.4130306839942932,0.7522817254066467,
frame180.jpg,0.5159209370613098,0.22387418150901794,0.5189453363418579,0.21428769826889038,0.5216547250747681,0.21394427120685577,0.5243045687675476,0.2135545164346695,0.5118001103401184,0.21408654749393463,0.5087793469429016,0.21390217542648315,0.5065270066261292,0.21384289860725403,0.5271298289299011,0.21875372529029846,0.5040744543075562,0.2184109389781952,0.5207657814025879,0.23367182910442352,0.5122328400611877,0.23464256525039673,0.5459878444671631,0.28868693113327026,0.4842589497566223,0.2885480523109436,0.5547852516174316,0.3754047751426697,0.4740581512451172,0.3726668357849121,0.5572443604469299,0.44540485739707947,0.47197359800338745,0.4396703839302063,0.5588998794555664,0.4713774025440216,0.4685869812965393,0.4640308916568756,0.5539436936378479,0.47186774015426636,0.4731096625328064,0.46349573135375977,0.5504576563835144,0.46322232484817505,0.47683438658714294,0.45583376288414,0.5332657694816589,0.4388781785964966,0.49884748458862305,0.4400778114795685,0.5350927114486694,0.5785893201828003,0.49740418791770935,0.5801434516906738,0.5292112827301025,0.704980194568634,0.5062255859375,0.7064452171325684,0.5262815952301025,0.7229397892951965,0.5094892978668213,0.7221298813819885,0.5372232794761658,0.7466017007827759,0.4977046549320221,0.7461758852005005,
frame70.jpg,0.4172828793525696,0.3171846270561218,0.4210354685783386,0.30531013011932373,0.42367061972618103,0.3052057921886444,0.42592182755470276,0.30527618527412415,0.4150882363319397,0.3040682077407837,0.41327089071273804,0.30309775471687317,0.4110187888145447,0.30203622579574585,0.4291800558567047,0.3079591989517212,0.40777602791786194,0.30374741554260254,0.42120712995529175,0.3286038637161255,0.41326990723609924,0.3252484202384949,0.4470028877258301,0.3639524579048157,0.38848060369491577,0.36073240637779236,0.45403605699539185,0.43437808752059937,0.38040417432785034,0.43620818853378296,0.45806580781936646,0.504570484161377,0.3788422644138336,0.498013973236084,0.459522545337677,0.5265451073646545,0.3798847794532776,0.5210637450218201,0.4542793333530426,0.5257055759429932,0.38286125659942627,0.5187438726425171,0.4516771733760834,0.5189487338066101,0.3849053978919983,0.510393500328064,0.4403148293495178,0.5235636830329895,0.40864476561546326,0.5265268087387085,0.4355197846889496,0.627535343170166,0.40996965765953064,0.6299511790275574,0.4321672320365906,0.7211723327636719,0.4149959683418274,0.7259979844093323,0.431901752948761,0.7333913445472717,0.4172683656215668,0.7391499280929565,0.43519535660743713,0.7594159245491028,0.40638285875320435,0.7628241777420044,
